,elbo
2893,-749890048.0
2894,-730777088.0
2895,-745455616.0
2896,-775393664.0
2897,-755512064.0
2898,-745065792.0
2899,-711771968.0
2900,-735747456.0
2901,-724868352.0
2902,-742583872.0
2903,-726654592.0
2904,-711377600.0
2905,-739153984.0
2906,-737343744.0
2907,-729808704.0
2908,-742473344.0
2909,-709716608.0
2910,-701726208.0
2911,-720361216.0
2912,-759270080.0
2913,-731860416.0
2914,-716704768.0
2915,-714724736.0
2916,-728766272.0
2917,-735229504.0
2918,-738839552.0
2919,-724530240.0
2920,-693049088.0
2921,-708080448.0
2922,-718457856.0
2923,-755371712.0
2924,-726902400.0
2925,-711847936.0
2926,-729362176.0
2927,-718347840.0
2928,-704192000.0
2929,-724667456.0
2930,-697604288.0
2931,-699483200.0
2932,-688823552.0
2933,-698843520.0
2934,-703649152.0
2935,-714716864.0
2936,-708997120.0
2937,-702942336.0
2938,-717803840.0
2939,-715586816.0
2940,-707331904.0
2941,-728528832.0
2942,-731425408.0
2943,-728529664.0
2944,-714343872.0
2945,-710192384.0
2946,-701388672.0
2947,-710861696.0
2948,-693978368.0
2949,-722310528.0
2950,-700906176.0
2951,-698745280.0
2952,-699479552.0
2953,-707902528.0
2954,-716169152.0
2955,-703512512.0
2956,-695330176.0
2957,-700761664.0
2958,-704548288.0
2959,-727664640.0
2960,-785043264.0
2961,-821031104.0
2962,-771916224.0
2963,-719801984.0
2964,-850033536.0
2965,-794209472.0
2966,-742870976.0
2967,-737108800.0
2968,-723046912.0
2969,-742487168.0
2970,-717151104.0
2971,-714865088.0
2972,-739567104.0
2973,-744813952.0
2974,-828235328.0
2975,-852580352.0
2976,-938050112.0
2977,-813441088.0
2978,-777672960.0
2979,-763508928.0
2980,-714731648.0
2981,-738188928.0
2982,-770002816.0
2983,-810598336.0
2984,-750042688.0
2985,-810230656.0
2986,-815526656.0
2987,-790937600.0
2988,-804728256.0
2989,-754168064.0
2990,-776856064.0
2991,-784036544.0
2992,-770139264.0
2993,-756994560.0
2994,-731089344.0
2995,-734153472.0
2996,-698699008.0
2997,-720111360.0
2998,-739122816.0
2999,-766232704.0
3000,-775042688.0
