,elbo
2633,-1265231232.0
2634,-1265177728.0
2635,-1265277056.0
2636,-1265178880.0
2637,-1265217408.0
2638,-1265289344.0
2639,-1265204864.0
2640,-1265169152.0
2641,-1265199232.0
2642,-1265197056.0
2643,-1265210368.0
2644,-1265155584.0
2645,-1265125248.0
2646,-1265121920.0
2647,-1265108736.0
2648,-1265204736.0
2649,-1265082240.0
2650,-1265239424.0
2651,-1265240704.0
2652,-1265156736.0
2653,-1265081728.0
2654,-1265080704.0
2655,-1265093248.0
2656,-1265119488.0
2657,-1265109376.0
2658,-1265201664.0
2659,-1265096832.0
2660,-1265116800.0
2661,-1265126528.0
2662,-1265149440.0
2663,-1265089536.0
2664,-1265041664.0
2665,-1265036672.0
2666,-1265139456.0
2667,-1265129344.0
2668,-1265099008.0
2669,-1265128192.0
2670,-1265139072.0
2671,-1265140224.0
2672,-1265055488.0
2673,-1265159424.0
2674,-1265057664.0
2675,-1265031808.0
2676,-1265052800.0
2677,-1265063936.0
2678,-1265061376.0
2679,-1265079040.0
2680,-1265080448.0
2681,-1264942336.0
2682,-1265171712.0
2683,-1265041664.0
2684,-1265085184.0
2685,-1265046016.0
2686,-1265040128.0
2687,-1265074944.0
2688,-1265061632.0
2689,-1265026688.0
2690,-1265011328.0
2691,-1265003904.0
2692,-1265041536.0
2693,-1265042944.0
2694,-1264965376.0
2695,-1265088512.0
2696,-1265038720.0
2697,-1265009920.0
2698,-1264994688.0
2699,-1264991360.0
2700,-1264989056.0
2701,-1265043200.0
2702,-1264985856.0
2703,-1264950400.0
2704,-1264980992.0
2705,-1265035648.0
2706,-1264978304.0
2707,-1264940672.0
2708,-1265005440.0
2709,-1264992640.0
2710,-1264977280.0
2711,-1264974080.0
2712,-1265049216.0
2713,-1264960768.0
2714,-1265013120.0
2715,-1265002240.0
2716,-1264981888.0
2717,-1264947840.0
2718,-1264970112.0
2719,-1265059072.0
2720,-1264963072.0
2721,-1264908416.0
2722,-1264934400.0
2723,-1264941696.0
2724,-1264936960.0
2725,-1264963072.0
2726,-1264889216.0
2727,-1264935808.0
2728,-1264973312.0
2729,-1264896384.0
2730,-1264988928.0
2731,-1264871936.0
2732,-1264903424.0
2733,-1264906880.0
2734,-1264895488.0
2735,-1264857088.0
2736,-1264902400.0
2737,-1264879616.0
2738,-1264915968.0
2739,-1265020544.0
2740,-1264889216.0
2741,-1264929792.0
2742,-1264901760.0
2743,-1264952960.0
2744,-1264934656.0
2745,-1264922752.0
2746,-1264938240.0
2747,-1264888704.0
2748,-1264925056.0
2749,-1264953216.0
2750,-1264867328.0
2751,-1264887680.0
2752,-1264937472.0
2753,-1264947712.0
2754,-1264912000.0
2755,-1264924800.0
2756,-1264885760.0
2757,-1264883200.0
2758,-1264870272.0
2759,-1264860800.0
2760,-1264917376.0
2761,-1264945792.0
2762,-1264934016.0
2763,-1264854912.0
2764,-1264871680.0
2765,-1264888064.0
2766,-1264838784.0
2767,-1264805888.0
2768,-1264847616.0
2769,-1264814208.0
2770,-1264865408.0
2771,-1264899712.0
2772,-1264872448.0
2773,-1264866560.0
2774,-1264811136.0
2775,-1264901120.0
2776,-1264806144.0
2777,-1264799744.0
2778,-1264803072.0
2779,-1264806528.0
2780,-1264769024.0
2781,-1264882688.0
2782,-1264847616.0
2783,-1264839552.0
2784,-1264817024.0
2785,-1264870272.0
2786,-1264865152.0
2787,-1264945920.0
2788,-1264831488.0
2789,-1264808192.0
2790,-1264910848.0
2791,-1264807040.0
2792,-1264784384.0
2793,-1264867712.0
2794,-1264847488.0
2795,-1264865536.0
2796,-1264814336.0
2797,-1264857344.0
2798,-1264776192.0
2799,-1264805888.0
2800,-1264837376.0
2801,-1264766976.0
2802,-1264816128.0
2803,-1264888064.0
2804,-1264724480.0
2805,-1264788480.0
2806,-1264812800.0
2807,-1264824576.0
2808,-1264837120.0
2809,-1264797056.0
2810,-1264749184.0
2811,-1264778112.0
2812,-1264779264.0
2813,-1264801920.0
2814,-1264811904.0
2815,-1264779136.0
2816,-1264782976.0
2817,-1264782592.0
2818,-1264756352.0
2819,-1264818816.0
2820,-1264758656.0
2821,-1264758400.0
2822,-1264730496.0
2823,-1264731648.0
2824,-1264714880.0
2825,-1264806272.0
2826,-1264744448.0
2827,-1264784640.0
2828,-1264775296.0
2829,-1264712064.0
2830,-1264795520.0
2831,-1264739712.0
2832,-1264700800.0
2833,-1264728448.0
2834,-1264747776.0
2835,-1264752512.0
2836,-1264732160.0
2837,-1264818816.0
2838,-1264752640.0
2839,-1264724864.0
2840,-1264716288.0
2841,-1264733056.0
2842,-1264778496.0
2843,-1264716032.0
2844,-1264696576.0
2845,-1264761600.0
2846,-1264709376.0
2847,-1264803840.0
2848,-1264819968.0
2849,-1264712960.0
2850,-1264713856.0
2851,-1264694784.0
2852,-1264805120.0
2853,-1264711296.0
2854,-1264802176.0
2855,-1264725248.0
2856,-1264741504.0
2857,-1264718208.0
2858,-1264683136.0
2859,-1264757376.0
2860,-1264707456.0
2861,-1264663296.0
2862,-1264728960.0
2863,-1264632960.0
2864,-1264696320.0
2865,-1264764288.0
2866,-1264736640.0
2867,-1264738432.0
2868,-1264726400.0
2869,-1264706304.0
2870,-1264740352.0
2871,-1264658944.0
2872,-1264690816.0
2873,-1264728960.0
2874,-1264725376.0
2875,-1264656000.0
2876,-1264733056.0
2877,-1264631680.0
2878,-1264744960.0
2879,-1264659968.0
2880,-1264679424.0
2881,-1264721664.0
2882,-1264668160.0
2883,-1264743936.0
2884,-1264713728.0
2885,-1264622464.0
2886,-1264754688.0
2887,-1264725376.0
2888,-1264722304.0
2889,-1264624512.0
2890,-1264634880.0
2891,-1264668160.0
2892,-1264683520.0
2893,-1264666240.0
2894,-1264670208.0
2895,-1264641408.0
2896,-1264660608.0
2897,-1264707968.0
2898,-1264704512.0
2899,-1264707584.0
2900,-1264676352.0
2901,-1264691584.0
2902,-1264634240.0
2903,-1264665728.0
2904,-1264631296.0
2905,-1264653952.0
2906,-1264676352.0
2907,-1264704512.0
2908,-1264655232.0
2909,-1264747776.0
2910,-1264599296.0
2911,-1264664064.0
2912,-1264628736.0
2913,-1264655104.0
2914,-1264660992.0
2915,-1264677632.0
2916,-1264678144.0
2917,-1264675328.0
2918,-1264620800.0
2919,-1264638208.0
2920,-1264612992.0
2921,-1264624384.0
2922,-1264645248.0
2923,-1264698240.0
2924,-1264667776.0
2925,-1264694016.0
2926,-1264633472.0
2927,-1264563072.0
2928,-1264717056.0
2929,-1264644608.0
2930,-1264613888.0
2931,-1264621440.0
2932,-1264621056.0
2933,-1264603264.0
2934,-1264604416.0
2935,-1264614528.0
2936,-1264622336.0
2937,-1264622848.0
2938,-1264628608.0
2939,-1264605184.0
2940,-1264628224.0
2941,-1264680832.0
2942,-1264635392.0
2943,-1264584832.0
2944,-1264604800.0
2945,-1264648064.0
2946,-1264589568.0
2947,-1264646400.0
2948,-1264620032.0
2949,-1264648704.0
2950,-1264665088.0
2951,-1264637440.0
2952,-1264665856.0
2953,-1264593152.0
2954,-1264572416.0
2955,-1264584704.0
2956,-1264639232.0
2957,-1264608384.0
2958,-1264554880.0
2959,-1264595840.0
2960,-1264626048.0
2961,-1264607232.0
2962,-1264583808.0
2963,-1264650880.0
2964,-1264617728.0
2965,-1264562176.0
2966,-1264632320.0
2967,-1264546688.0
2968,-1264534016.0
2969,-1264611840.0
2970,-1264579072.0
2971,-1264624768.0
2972,-1264566912.0
2973,-1264561152.0
2974,-1264638592.0
2975,-1264616320.0
2976,-1264554240.0
2977,-1264628352.0
2978,-1264540416.0
2979,-1264561024.0
2980,-1264586112.0
2981,-1264600832.0
2982,-1264647168.0
2983,-1264575616.0
2984,-1264617344.0
2985,-1264651008.0
2986,-1264592256.0
2987,-1264588800.0
2988,-1264583680.0
2989,-1264619136.0
2990,-1264602496.0
2991,-1264598656.0
2992,-1264545920.0
2993,-1264530944.0
2994,-1264525824.0
2995,-1264601856.0
2996,-1264584960.0
2997,-1264601600.0
2998,-1264609664.0
2999,-1264533888.0
3000,-1264516224.0
