,elbo
2681,-954520384.0
2682,-952421312.0
2683,-953941440.0
2684,-953266368.0
2685,-953161984.0
2686,-952726976.0
2687,-951039104.0
2688,-951171392.0
2689,-951766016.0
2690,-951959808.0
2691,-952979008.0
2692,-951280192.0
2693,-951613696.0
2694,-950744512.0
2695,-952147840.0
2696,-951127488.0
2697,-951725504.0
2698,-951742720.0
2699,-950803456.0
2700,-950401856.0
2701,-951411776.0
2702,-951775680.0
2703,-950279104.0
2704,-951368448.0
2705,-950214912.0
2706,-952169024.0
2707,-950379776.0
2708,-950446464.0
2709,-950254336.0
2710,-952180224.0
2711,-950070592.0
2712,-950419008.0
2713,-950675712.0
2714,-950073088.0
2715,-951234880.0
2716,-950826240.0
2717,-950116800.0
2718,-949485952.0
2719,-948723392.0
2720,-948590144.0
2721,-951538752.0
2722,-950038016.0
2723,-951245312.0
2724,-949217024.0
2725,-950179008.0
2726,-950152512.0
2727,-949045952.0
2728,-949637824.0
2729,-949995200.0
2730,-949314112.0
2731,-949862592.0
2732,-948224256.0
2733,-948776256.0
2734,-948198784.0
2735,-949270400.0
2736,-949306432.0
2737,-948816832.0
2738,-948114560.0
2739,-947806656.0
2740,-948894848.0
2741,-947681344.0
2742,-948694912.0
2743,-947721280.0
2744,-947720320.0
2745,-947787264.0
2746,-947730496.0
2747,-948146112.0
2748,-947071168.0
2749,-947497088.0
2750,-947673664.0
2751,-948352320.0
2752,-947528128.0
2753,-948090688.0
2754,-948551872.0
2755,-946822400.0
2756,-946792000.0
2757,-948306304.0
2758,-946511616.0
2759,-947156608.0
2760,-948602816.0
2761,-946645312.0
2762,-947912512.0
2763,-946015296.0
2764,-944795392.0
2765,-945559040.0
2766,-946322624.0
2767,-946168960.0
2768,-946033792.0
2769,-946932736.0
2770,-946352768.0
2771,-945904256.0
2772,-946138816.0
2773,-946265664.0
2774,-945173184.0
2775,-945951168.0
2776,-944373376.0
2777,-945894912.0
2778,-945626944.0
2779,-945755456.0
2780,-945366784.0
2781,-946053312.0
2782,-943992576.0
2783,-944835136.0
2784,-945607808.0
2785,-944655744.0
2786,-945185536.0
2787,-945638784.0
2788,-945470912.0
2789,-944836736.0
2790,-945124800.0
2791,-944614272.0
2792,-943755776.0
2793,-946246016.0
2794,-943893504.0
2795,-944472896.0
2796,-944372800.0
2797,-944025984.0
2798,-944919296.0
2799,-945449920.0
2800,-945198208.0
2801,-944015936.0
2802,-943513280.0
2803,-943599680.0
2804,-945364800.0
2805,-943193792.0
2806,-944373376.0
2807,-943359744.0
2808,-944593472.0
2809,-944243008.0
2810,-943784896.0
2811,-943424384.0
2812,-943650048.0
2813,-943881536.0
2814,-944967552.0
2815,-943548544.0
2816,-943482304.0
2817,-942719424.0
2818,-941775040.0
2819,-942957184.0
2820,-942764096.0
2821,-942196544.0
2822,-942208320.0
2823,-943019904.0
2824,-942555264.0
2825,-943966016.0
2826,-942502976.0
2827,-941527104.0
2828,-941941888.0
2829,-943364672.0
2830,-941841280.0
2831,-941319168.0
2832,-942113792.0
2833,-941822848.0
2834,-941629888.0
2835,-941386432.0
2836,-941800128.0
2837,-941131520.0
2838,-941596416.0
2839,-940998528.0
2840,-941879360.0
2841,-939649472.0
2842,-941464128.0
2843,-940684416.0
2844,-941166976.0
2845,-941599616.0
2846,-941600640.0
2847,-941164672.0
2848,-939397248.0
2849,-941321792.0
2850,-940594368.0
2851,-940780288.0
2852,-940011776.0
2853,-941335616.0
2854,-939986688.0
2855,-939534976.0
2856,-940564736.0
2857,-939600896.0
2858,-938911616.0
2859,-939636800.0
2860,-939751680.0
2861,-939170304.0
2862,-940267072.0
2863,-939883200.0
2864,-939185280.0
2865,-939141312.0
2866,-940490048.0
2867,-939210752.0
2868,-939028608.0
2869,-940807936.0
2870,-939021440.0
2871,-938993920.0
2872,-938421760.0
2873,-938526272.0
2874,-938905024.0
2875,-938069056.0
2876,-938637056.0
2877,-938449792.0
2878,-939076352.0
2879,-938072320.0
2880,-938839168.0
2881,-938185344.0
2882,-938452032.0
2883,-939055360.0
2884,-937801536.0
2885,-938039616.0
2886,-939054336.0
2887,-938184192.0
2888,-937997952.0
2889,-936816448.0
2890,-936853120.0
2891,-936386816.0
2892,-937700288.0
2893,-937230528.0
2894,-938306560.0
2895,-936903488.0
2896,-937020288.0
2897,-937645504.0
2898,-938039168.0
2899,-937798208.0
2900,-937893824.0
2901,-937094592.0
2902,-938731008.0
2903,-937139264.0
2904,-937007040.0
2905,-938605760.0
2906,-936143552.0
2907,-936648832.0
2908,-936985408.0
2909,-936474368.0
2910,-935762560.0
2911,-936844800.0
2912,-936237056.0
2913,-937102400.0
2914,-936347520.0
2915,-935579328.0
2916,-935391168.0
2917,-937262848.0
2918,-936885184.0
2919,-936708352.0
2920,-934910272.0
2921,-935411776.0
2922,-935158464.0
2923,-936305600.0
2924,-935386304.0
2925,-935751488.0
2926,-936322368.0
2927,-935072256.0
2928,-934512896.0
2929,-935267648.0
2930,-935126016.0
2931,-935433920.0
2932,-935045568.0
2933,-935170048.0
2934,-935217792.0
2935,-934650688.0
2936,-933533504.0
2937,-935643392.0
2938,-934444480.0
2939,-934454592.0
2940,-933589120.0
2941,-933920768.0
2942,-934731456.0
2943,-934169664.0
2944,-934908160.0
2945,-933972352.0
2946,-933353664.0
2947,-933372928.0
2948,-934274240.0
2949,-933454144.0
2950,-932900160.0
2951,-933164032.0
2952,-933970112.0
2953,-935718400.0
2954,-932749568.0
2955,-933365440.0
2956,-932819712.0
2957,-932266368.0
2958,-933160832.0
2959,-933867264.0
2960,-932799616.0
2961,-933062400.0
2962,-933131968.0
2963,-933428288.0
2964,-932429952.0
2965,-932070464.0
2966,-932517440.0
2967,-932875584.0
2968,-932117504.0
2969,-932810880.0
2970,-934808896.0
2971,-931616000.0
2972,-932465664.0
2973,-932106816.0
2974,-931868800.0
2975,-932381184.0
2976,-932035648.0
2977,-931901120.0
2978,-931069120.0
2979,-931327936.0
2980,-931478848.0
2981,-930992640.0
2982,-931524544.0
2983,-929908352.0
2984,-932310656.0
2985,-930388864.0
2986,-931531968.0
2987,-930268736.0
2988,-931383872.0
2989,-931341952.0
2990,-933433408.0
2991,-930125120.0
2992,-930253312.0
2993,-930666688.0
2994,-931297024.0
2995,-931046336.0
2996,-930319680.0
2997,-930861632.0
2998,-930374912.0
2999,-930788800.0
3000,-929925504.0
